origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
MSP,2014,1,11,9,26.6,23,86.07,280,10.357019999999999,NA,0,NA,5,2014-01-11T15:00:00Z
MSP,2014,1,11,14,30.2,24.8,80.07,280,12.658579999999999,NA,0,NA,8,2014-01-11T20:00:00Z
MSP,2014,1,11,15,30.2,24.8,80.07,270,10.357019999999999,NA,0,NA,8,2014-01-11T21:00:00Z
MSP,2014,1,11,17,26.6,23,86.07,250,10.357019999999999,NA,0,NA,9,2014-01-11T23:00:00Z
MSP,2014,1,11,18,26.6,24.8,92.8,240,4.60312,NA,0,NA,9,2014-01-12T00:00:00Z
MSP,2014,1,12,4,24.8,21.2,85.96,120,10.357019999999999,NA,0,NA,10,2014-01-12T10:00:00Z
MSP,2014,1,13,4,32,26.6,80.22,300,9.20624,NA,0,NA,10,2014-01-13T10:00:00Z
MSP,2014,1,13,6,30.2,24.8,80.07,300,13.809359999999998,NA,0,NA,10,2014-01-13T12:00:00Z
MSP,2014,1,13,20,28.4,24.8,92.8,170,3.4523399999999995,NA,0.01,NA,3,2014-01-14T02:00:00Z
MSP,2014,1,14,2,28.4,26.6,92.86,100,8.05546,NA,0.03,NA,1.75,2014-01-14T08:00:00Z
MSP,2014,1,14,3,28.4,27,95.65,350,3.4523399999999995,NA,0.05,NA,1,2014-01-14T09:00:00Z
MSP,2014,1,14,4,28.4,26.6,100,350,10.357019999999999,NA,0.03,NA,1,2014-01-14T10:00:00Z
MSP,2014,1,14,5,24.8,24.8,100,350,16.11092,NA,1e-4,NA,1.25,2014-01-14T11:00:00Z
MSP,2014,1,14,6,21.2,21.2,100,320,14.960139999999999,NA,0.02,NA,1,2014-01-14T12:00:00Z
MSP,2014,1,14,7,21.2,19.4,92.63,320,18.41248,25.317159999999998,0.03,NA,0.75,2014-01-14T13:00:00Z
MSP,2014,1,14,8,19.4,17.6,92.57,330,16.11092,NA,0,NA,0.5,2014-01-14T14:00:00Z
MSP,2014,1,14,9,21.2,17.6,85.74,320,14.960139999999999,NA,1e-4,NA,1,2014-01-14T15:00:00Z
MSP,2014,1,14,10,19.4,15.8,85.63,330,18.41248,31.07106,0.01,NA,0.75,2014-01-14T16:00:00Z
MSP,2014,1,14,11,19.4,15.8,85.63,330,19.56326,26.46794,0,NA,1.75,2014-01-14T17:00:00Z
MSP,2014,1,14,12,19.4,12.2,73.13,330,18.41248,27.618719999999996,1e-4,NA,5,2014-01-14T18:00:00Z
MSP,2014,1,14,13,19.4,10.4,67.51,320,20.714039999999997,29.920279999999998,1e-4,NA,9,2014-01-14T19:00:00Z
MSP,2014,1,15,7,1.4,-2.2,84.43,240,3.4523399999999995,NA,0,NA,10,2014-01-15T13:00:00Z
MSP,2014,1,15,11,8.6,1.4,71.92,200,10.357019999999999,16.11092,1e-4,NA,10,2014-01-15T17:00:00Z
MSP,2014,1,15,12,8.6,1.4,71.92,210,9.20624,17.261699999999998,0,NA,10,2014-01-15T18:00:00Z
MSP,2014,1,15,16,15.8,8.6,72.73,170,18.41248,NA,1e-4,NA,6,2014-01-15T22:00:00Z
MSP,2014,1,15,17,15.8,12.2,85.4,170,14.960139999999999,NA,1e-4,NA,3,2014-01-15T23:00:00Z
MSP,2014,1,15,18,17.6,12.2,85.4,180,12.658579999999999,NA,0.01,NA,3,2014-01-16T00:00:00Z
MSP,2014,1,15,20,21.2,17.6,85.74,200,14.960139999999999,21.864819999999998,0,NA,10,2014-01-16T02:00:00Z
MSP,2014,1,16,2,33.8,30.2,86.49,260,17.261699999999998,NA,0.02,NA,6,2014-01-16T08:00:00Z
MSP,2014,1,16,3,33.8,30.2,86.49,250,11.5078,NA,1e-4,NA,9,2014-01-16T09:00:00Z
MSP,2014,1,16,5,33.8,30.2,86.49,250,9.20624,NA,0,NA,9,2014-01-16T11:00:00Z
MSP,2014,1,16,6,33.8,30.2,86.49,260,11.5078,NA,0.01,NA,10,2014-01-16T12:00:00Z
MSP,2014,1,16,7,32,28.4,86.39,330,25.317159999999998,40.2773,0.02,NA,8,2014-01-16T13:00:00Z
MSP,2014,1,16,8,26.6,19.4,73.89,310,26.46794,37.975739999999995,1e-4,NA,10,2014-01-16T14:00:00Z
MSP,2014,1,16,9,24.8,15.8,68.18,310,20.714039999999997,31.07106,1e-4,NA,10,2014-01-16T15:00:00Z
MSP,2014,1,16,14,10.4,1.4,66.35,310,21.864819999999998,29.920279999999998,0,NA,10,2014-01-16T20:00:00Z
MSP,2014,1,16,23,8.6,-0.4,66.11,320,20.714039999999997,NA,1e-4,NA,9,2014-01-17T05:00:00Z
MSP,2014,1,17,23,8.6,3.2,78.18,120,6.904679999999999,NA,0,NA,10,2014-01-18T05:00:00Z
MSP,2014,1,18,1,10.4,5,78.35,110,12.658579999999999,NA,1e-4,NA,5,2014-01-18T07:00:00Z
MSP,2014,1,18,2,10.4,8.6,92.25,130,11.5078,NA,0.03,NA,1.75,2014-01-18T08:00:00Z
MSP,2014,1,18,3,10.4,8.6,92.25,120,13.809359999999998,NA,0.04,NA,0.5,2014-01-18T09:00:00Z
MSP,2014,1,18,4,12.2,10.4,92.32,100,16.11092,NA,0.03,NA,0.5,2014-01-18T10:00:00Z
MSP,2014,1,18,5,12.2,10.4,92.32,110,16.11092,NA,0.03,NA,1,2014-01-18T11:00:00Z
MSP,2014,1,18,6,14,10.4,92.32,100,17.261699999999998,NA,0.01,NA,1.5,2014-01-18T12:00:00Z
MSP,2014,1,18,7,14,10.4,85.28,100,16.11092,23.0156,0.01,NA,2,2014-01-18T13:00:00Z
MSP,2014,1,18,8,14,10.4,85.28,80,14.960139999999999,NA,1e-4,NA,3,2014-01-18T14:00:00Z
MSP,2014,1,18,13,21.2,12.2,67.73,350,9.20624,NA,0,NA,10,2014-01-18T19:00:00Z
MSP,2014,1,18,14,21.2,12.2,67.73,350,8.05546,NA,0,NA,10,2014-01-18T20:00:00Z
MSP,2014,1,18,22,15.8,10.4,78.84,220,9.20624,NA,0,NA,10,2014-01-19T04:00:00Z
MSP,2014,1,18,23,15.8,12.2,85.4,220,11.5078,NA,0,NA,10,2014-01-19T05:00:00Z
MSP,2014,1,19,1,19.4,15.8,85.63,230,12.658579999999999,16.11092,0,NA,10,2014-01-19T07:00:00Z
MSP,2014,1,19,11,33.8,24.8,69.25,220,5.7539,NA,0,NA,10,2014-01-19T17:00:00Z
MSP,2014,1,19,17,35.6,28.4,74.8,300,9.20624,NA,0,NA,10,2014-01-19T23:00:00Z
MSP,2014,1,19,18,35.6,26.6,69.46,300,14.960139999999999,21.864819999999998,0,NA,10,2014-01-20T00:00:00Z
MSP,2014,1,19,19,33.8,26.6,74.63,320,12.658579999999999,NA,0,NA,10,2014-01-20T01:00:00Z
MSP,2014,1,19,20,33.8,26.6,74.63,330,13.809359999999998,NA,0,NA,10,2014-01-20T02:00:00Z
MSP,2014,1,19,23,30.2,23,74.26,260,8.05546,NA,0,NA,10,2014-01-20T05:00:00Z
MSP,2014,1,20,1,30.2,24.8,80.07,260,8.05546,NA,0,NA,10,2014-01-20T07:00:00Z
MSP,2014,1,20,7,24.8,19.4,79.62,20,14.960139999999999,NA,0,NA,10,2014-01-20T13:00:00Z
MSP,2014,1,20,8,21.2,17.6,85.74,30,13.809359999999998,NA,1e-4,NA,10,2014-01-20T14:00:00Z
MSP,2014,1,20,9,19.4,15.8,85.63,20,11.5078,NA,1e-4,NA,9,2014-01-20T15:00:00Z
MSP,2014,1,20,10,17.6,10.4,78.84,20,16.11092,NA,1e-4,NA,9,2014-01-20T16:00:00Z
MSP,2014,1,20,11,15.8,8.6,72.73,20,14.960139999999999,NA,0,NA,9,2014-01-20T17:00:00Z
MSP,2014,1,20,12,15.8,6.8,67.05,20,12.658579999999999,NA,0,NA,9,2014-01-20T18:00:00Z
MSP,2014,1,20,13,12.2,5,72.33,360,14.960139999999999,21.864819999999998,0,NA,9,2014-01-20T19:00:00Z
MSP,2014,1,21,12,-5.8,-14.8,64.11,180,3.4523399999999995,NA,0,NA,10,2014-01-21T18:00:00Z
MSP,2014,1,21,22,3.2,-0.4,84.56,160,4.60312,NA,1e-4,NA,3,2014-01-22T04:00:00Z
MSP,2014,1,22,0,6.8,3.2,84.8,230,4.60312,NA,0.01,NA,3,2014-01-22T06:00:00Z
MSP,2014,1,22,7,6.8,1.4,84.68,300,10.357019999999999,NA,0.01,NA,3,2014-01-22T13:00:00Z
MSP,2014,1,22,8,6.8,-0.4,71.71,320,18.41248,26.46794,1e-4,NA,9,2014-01-22T14:00:00Z
MSP,2014,1,22,9,5,-2.2,71.5,310,16.11092,28.769499999999997,0,NA,9,2014-01-22T15:00:00Z
MSP,2014,1,22,12,3.2,-7.6,59.91,330,23.0156,29.920279999999998,1e-4,NA,9,2014-01-22T18:00:00Z
MSP,2014,1,22,15,1.4,-11.2,54.56,330,19.56326,29.920279999999998,0,NA,10,2014-01-22T21:00:00Z
MSP,2014,1,23,5,-14.8,-20.2,75.83,320,11.5078,NA,0,NA,10,2014-01-23T11:00:00Z
MSP,2014,1,23,20,-5.8,-11.2,76.77,190,6.904679999999999,NA,0,NA,10,2014-01-24T02:00:00Z
MSP,2014,1,23,22,-2.2,-7.6,77.14,180,5.7539,NA,0,NA,10,2014-01-24T04:00:00Z
MSP,2014,1,23,23,-0.4,-7.6,70.85,180,8.05546,NA,0,NA,10,2014-01-24T05:00:00Z
MSP,2014,1,24,0,6.8,-5.8,59.91,190,9.20624,NA,0,NA,10,2014-01-24T06:00:00Z
MSP,2014,1,24,1,10.4,-5.8,51.11,210,13.809359999999998,23.0156,0,NA,10,2014-01-24T07:00:00Z
MSP,2014,1,24,2,10.4,-4,51.41,210,13.809359999999998,25.317159999999998,0,NA,10,2014-01-24T08:00:00Z
MSP,2014,1,24,3,12.2,-2.2,51.71,210,17.261699999999998,31.07106,0,NA,10,2014-01-24T09:00:00Z
MSP,2014,1,24,5,15.8,5,61.77,220,11.5078,NA,1e-4,NA,7,2014-01-24T11:00:00Z
MSP,2014,1,24,6,17.6,6.8,62.02,220,13.809359999999998,21.864819999999998,1e-4,NA,10,2014-01-24T12:00:00Z
MSP,2014,1,24,8,19.4,10.4,67.51,220,10.357019999999999,NA,0,NA,10,2014-01-24T14:00:00Z
MSP,2014,1,24,12,28.4,21.2,74.08,240,11.5078,20.714039999999997,0,NA,10,2014-01-24T18:00:00Z
MSP,2014,1,24,15,32,24.8,80.07,270,13.809359999999998,24.166379999999997,0,NA,9,2014-01-24T21:00:00Z
MSP,2014,1,24,16,30.2,28.4,92.92,270,9.20624,NA,0.01,NA,0.5,2014-01-24T22:00:00Z
MSP,2014,1,24,17,30.2,30.2,100,260,6.904679999999999,NA,0.01,NA,1,2014-01-24T23:00:00Z
MSP,2014,1,24,18,32,30.2,100,280,11.5078,NA,1e-4,NA,3,2014-01-25T00:00:00Z
MSP,2014,1,24,19,32,30.2,92.97,300,12.658579999999999,NA,1e-4,NA,6,2014-01-25T01:00:00Z
MSP,2014,1,24,20,33.8,26.6,74.63,310,17.261699999999998,28.769499999999997,0.01,NA,10,2014-01-25T02:00:00Z
MSP,2014,1,25,6,3.2,-7.6,59.91,320,12.658579999999999,27.618719999999996,0,NA,10,2014-01-25T12:00:00Z
MSP,2014,1,25,18,5,-7.6,55.15,240,5.7539,NA,0,NA,10,2014-01-26T00:00:00Z
MSP,2014,1,25,19,5,-7.6,55.15,230,4.60312,NA,0,NA,10,2014-01-26T01:00:00Z
MSP,2014,1,25,20,6.8,-5.8,55.44,140,3.4523399999999995,NA,0,NA,10,2014-01-26T02:00:00Z
MSP,2014,1,25,21,6.8,1.4,84.68,170,9.20624,NA,0.01,NA,2,2014-01-26T03:00:00Z
MSP,2014,1,25,23,6.8,1.4,84.68,130,9.20624,NA,0.05,NA,1.25,2014-01-26T05:00:00Z
MSP,2014,1,26,0,6.8,1.4,78.01,110,11.5078,NA,0.03,NA,2,2014-01-26T06:00:00Z
MSP,2014,1,26,1,6.8,3.2,84.8,110,13.809359999999998,NA,0.01,NA,5,2014-01-26T07:00:00Z
MSP,2014,1,26,2,6.8,3.2,84.8,100,11.5078,NA,0.04,NA,1.75,2014-01-26T08:00:00Z
MSP,2014,1,26,3,6.8,3.2,84.8,100,10.357019999999999,NA,1e-4,NA,8,2014-01-26T09:00:00Z
MSP,2014,1,26,6,8.6,3.2,78.18,120,4.60312,NA,0,NA,10,2014-01-26T12:00:00Z
MSP,2014,1,26,8,10.4,6.8,85.05,270,14.960139999999999,NA,1e-4,NA,5,2014-01-26T14:00:00Z
MSP,2014,1,26,9,12.2,8.6,85.17,280,14.960139999999999,NA,1e-4,NA,7,2014-01-26T15:00:00Z
MSP,2014,1,26,10,14,8.6,78.68,300,12.658579999999999,23.0156,1e-4,NA,9,2014-01-26T16:00:00Z
MSP,2014,1,26,12,17.6,10.4,72.93,290,10.357019999999999,25.317159999999998,1e-4,NA,9,2014-01-26T18:00:00Z
MSP,2014,1,26,14,14,3.2,61.51,290,29.920279999999998,43.729639999999996,0,NA,3,2014-01-26T20:00:00Z
MSP,2014,1,26,17,1.4,-7.6,65.13,300,24.166379999999997,36.82496,0.01,NA,8,2014-01-26T23:00:00Z
MSP,2014,1,26,19,-0.4,-9.4,64.88,310,25.317159999999998,34.523399999999995,0,NA,10,2014-01-27T01:00:00Z
MSP,2014,1,26,22,-5.8,-13,70.19,300,17.261699999999998,29.920279999999998,0,NA,5,2014-01-27T04:00:00Z
MSP,2014,1,29,12,19.4,3.2,48.69,170,10.357019999999999,NA,0,NA,10,2014-01-29T18:00:00Z
MSP,2014,1,30,4,24.8,21.2,85.96,150,4.60312,NA,0.01,NA,2,2014-01-30T10:00:00Z
MSP,2014,1,30,5,24.8,23,92.74,20,12.658579999999999,NA,0.03,NA,1.75,2014-01-30T11:00:00Z
MSP,2014,1,30,6,23,21.2,100,360,9.20624,NA,0.06,NA,0.75,2014-01-30T12:00:00Z
MSP,2014,1,30,7,21.2,19.4,92.63,20,12.658579999999999,NA,0.01,NA,0.5,2014-01-30T13:00:00Z
MSP,2014,1,30,8,19.4,17.6,92.57,360,16.11092,NA,0.04,NA,0.25,2014-01-30T14:00:00Z
MSP,2014,1,30,9,15.8,12.2,85.4,350,13.809359999999998,25.317159999999998,0.02,NA,0.5,2014-01-30T15:00:00Z
MSP,2014,1,30,10,15.8,12.2,85.4,350,20.714039999999997,27.618719999999996,0.02,NA,2,2014-01-30T16:00:00Z
MSP,2014,1,30,11,15.8,10.4,78.84,340,20.714039999999997,29.920279999999998,0.01,NA,3,2014-01-30T17:00:00Z
MSP,2014,1,30,12,15.8,10.4,78.84,340,23.0156,28.769499999999997,1e-4,NA,4,2014-01-30T18:00:00Z
MSP,2014,1,30,18,6.8,-2.2,65.87,290,13.809359999999998,20.714039999999997,0,NA,10,2014-01-31T00:00:00Z
MSP,2014,2,1,7,8.6,1.4,71.92,150,4.60312,NA,0,NA,10,2014-02-01T13:00:00Z
MSP,2014,2,1,8,8.6,1.4,71.92,140,4.60312,NA,1e-4,NA,9,2014-02-01T14:00:00Z
MSP,2014,2,1,15,19.4,10.4,67.51,320,14.960139999999999,NA,0,NA,10,2014-02-01T21:00:00Z
MSP,2014,2,1,16,19.4,8.6,62.28,310,16.11092,NA,0,NA,10,2014-02-01T22:00:00Z
MSP,2014,2,5,14,3.2,-5.8,65.38,310,12.658579999999999,NA,1e-4,NA,7,2014-02-05T20:00:00Z
MSP,2014,2,5,15,3.2,-7.6,59.91,330,10.357019999999999,NA,1e-4,NA,8,2014-02-05T21:00:00Z
MSP,2014,2,6,3,-7.6,-11.2,83.78,270,8.05546,NA,0,NA,10,2014-02-06T09:00:00Z
MSP,2014,2,6,18,1.4,-5.8,71.07,250,9.20624,NA,0,NA,10,2014-02-07T00:00:00Z
